"Plot Title: 21044167"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21044167, SEN S/N: 21044167)","Intensity, Lux (LGR S/N: 21044167, SEN S/N: 21044167)","Bad Battery (LGR S/N: 21044167)","Good Battery (LGR S/N: 21044167)","End Of File (LGR S/N: 21044167)"
2056,10/07/21 01:00:00 AM,12.594,21.5,,,
2057,10/07/21 01:15:00 AM,12.401,0.0,,,
2058,10/07/21 01:30:00 AM,12.304,0.0,,,
2059,10/07/21 01:45:00 AM,12.304,0.0,,,
2060,10/07/21 02:00:00 AM,12.304,0.0,,,
2061,10/07/21 02:15:00 AM,12.304,0.0,,,
2062,10/07/21 02:30:00 AM,12.401,0.0,,,
2063,10/07/21 02:45:00 AM,12.497,0.0,,,
2064,10/07/21 03:00:00 AM,12.594,0.0,,,
2065,10/07/21 03:15:00 AM,12.690,0.0,,,
2066,10/07/21 03:30:00 AM,12.883,0.0,,,
2067,10/07/21 03:45:00 AM,12.883,0.0,,,
2068,10/07/21 04:00:00 AM,12.787,10.8,,,
2069,10/07/21 04:15:00 AM,12.690,21.5,,,
2070,10/07/21 04:30:00 AM,12.497,21.5,,,
2071,10/07/21 04:45:00 AM,12.110,21.5,,,
2072,10/07/21 05:00:00 AM,11.722,32.3,,,
2073,10/07/21 05:15:00 AM,11.431,21.5,,,
2074,10/07/21 05:30:00 AM,11.334,32.3,,,
2075,10/07/21 05:45:00 AM,11.139,32.3,,,
2076,10/07/21 06:00:00 AM,10.944,32.3,,,
2077,10/07/21 06:15:00 AM,10.748,32.3,,,
2078,10/07/21 06:30:00 AM,10.748,32.3,,,
2079,10/07/21 06:45:00 AM,10.748,10.8,,,
2080,10/07/21 07:00:00 AM,11.139,10.8,,,
2081,10/07/21 07:15:00 AM,11.722,10.8,,,
2082,10/07/21 07:30:00 AM,12.207,21.5,,,
2083,10/07/21 07:45:00 AM,12.690,21.5,,,
2084,10/07/21 08:00:00 AM,13.269,21.5,Logged,,
2085,10/07/21 08:15:00 AM,13.846,21.5,,,
2086,10/07/21 08:30:00 AM,14.230,21.5,,,
2087,10/07/21 08:45:00 AM,14.804,21.5,,,
2088,10/07/21 09:00:00 AM,15.282,21.5,,,
2089,10/07/21 09:15:00 AM,15.664,21.5,,,
2090,10/07/21 09:30:00 AM,16.046,32.3,,,
2091,10/07/21 09:45:00 AM,17.094,32.3,,,
2092,10/07/21 10:00:00 AM,18.045,0.0,,,
2093,10/07/21 10:15:00 AM,18.711,0.0,,,
2094,10/07/21 10:30:00 AM,19.187,0.0,,,
2095,10/07/21 10:45:00 AM,19.758,0.0,,,
2096,10/07/21 11:00:00 AM,20.615,0.0,,,
2097,10/07/21 11:15:00 AM,22.046,0.0,,,
2098,10/07/21 11:30:00 AM,22.046,0.0,,,
2099,10/07/21 11:45:00 AM,23.484,0.0,,,
2100,10/07/21 12:00:00 PM,24.545,0.0,,,
2101,10/07/21 12:15:00 PM,26.000,0.0,,,
2102,10/07/21 12:30:00 PM,26.683,0.0,,,
2103,10/07/21 12:45:00 PM,27.862,0.0,,,
2104,10/07/21 01:00:00 PM,28.853,0.0,,,
2105,10/07/21 01:15:00 PM,29.452,0.0,,,
2106,10/07/21 01:30:00 PM,29.152,0.0,,,
2107,10/07/21 01:45:00 PM,30.963,0.0,,,
2108,10/07/21 02:00:00 PM,33.953,0.0,,,
2109,10/07/21 02:15:00 PM,35.435,0.0,,,
2110,10/07/21 02:30:00 PM,37.165,0.0,,,
2111,10/07/21 02:45:00 PM,38.714,0.0,,,
2112,10/07/21 03:00:00 PM,38.714,0.0,,,
2113,10/07/21 03:15:00 PM,36.837,0.0,,,
2114,10/07/21 03:30:00 PM,35.864,0.0,,,
2115,10/07/21 03:45:00 PM,33.743,0.0,,Logged,
2116,10/07/21 04:00:00 PM,30.760,0.0,,,
2117,10/07/21 04:15:00 PM,28.456,0.0,,,
2118,10/07/21 04:30:00 PM,27.075,0.0,,,
2119,10/07/21 04:45:00 PM,26.000,0.0,,,
2120,10/07/21 05:00:00 PM,25.222,0.0,,,
2121,10/07/21 05:15:00 PM,24.641,0.0,,,
2122,10/07/21 05:30:00 PM,24.062,0.0,,,
2123,10/07/21 05:45:00 PM,23.484,0.0,,,
2124,10/07/21 06:00:00 PM,23.004,0.0,,,
2125,10/07/21 06:15:00 PM,22.525,0.0,,,
2126,10/07/21 06:30:00 PM,21.855,0.0,,,
2127,10/07/21 06:45:00 PM,21.091,0.0,,,
2128,10/07/21 07:00:00 PM,20.234,0.0,,,
2129,10/07/21 07:15:00 PM,19.377,0.0,,,
2130,10/07/21 07:30:00 PM,18.711,0.0,,,
2131,10/07/21 07:45:00 PM,18.140,0.0,,,
2132,10/07/21 08:00:00 PM,17.665,0.0,,,
2133,10/07/21 08:15:00 PM,17.475,0.0,,,
2134,10/07/21 08:30:00 PM,17.284,0.0,,,
2135,10/07/21 08:45:00 PM,17.189,0.0,,,
2136,10/07/21 09:00:00 PM,17.094,0.0,,,
2137,10/07/21 09:15:00 PM,16.903,0.0,,,
2138,10/07/21 09:30:00 PM,16.808,0.0,,,
2139,10/07/21 09:45:00 PM,16.713,0.0,,,
2140,10/07/21 10:00:00 PM,16.523,0.0,,,
2141,10/07/21 10:15:00 PM,16.427,0.0,,,
2142,10/07/21 10:30:00 PM,16.237,0.0,,,
2143,10/07/21 10:45:00 PM,16.141,0.0,,,
2144,10/07/21 11:00:00 PM,16.427,0.0,,,
2145,10/07/21 11:15:00 PM,16.808,0.0,,,
2146,10/07/21 11:30:00 PM,16.808,0.0,,,
2147,10/07/21 11:45:00 PM,16.713,0.0,,,
2148,10/08/21 12:00:00 AM,16.618,0.0,,,
2149,10/08/21 12:15:00 AM,16.523,0.0,,,
2150,10/08/21 12:30:00 AM,16.427,0.0,,,
2151,10/08/21 12:45:00 AM,16.332,0.0,,,
2152,10/08/21 01:00:00 AM,16.237,0.0,,,
2153,10/08/21 01:15:00 AM,16.237,0.0,,,
2154,10/08/21 01:30:00 AM,16.237,0.0,,,
2155,10/08/21 01:45:00 AM,16.237,0.0,,,
2156,10/08/21 02:00:00 AM,16.046,0.0,,,
2157,10/08/21 02:15:00 AM,15.855,0.0,,,
2158,10/08/21 02:30:00 AM,15.760,0.0,,,
2159,10/08/21 02:45:00 AM,15.760,0.0,,,
2160,10/08/21 03:00:00 AM,15.760,0.0,,,
2161,10/08/21 03:15:00 AM,15.760,0.0,,,
2162,10/08/21 03:30:00 AM,15.664,0.0,,,
2163,10/08/21 03:45:00 AM,15.664,0.0,,,
2164,10/08/21 04:00:00 AM,15.760,0.0,,,
2165,10/08/21 04:15:00 AM,15.760,0.0,,,
2166,10/08/21 04:30:00 AM,15.760,0.0,,,
2167,10/08/21 04:45:00 AM,15.760,0.0,,,
2168,10/08/21 05:00:00 AM,15.760,0.0,,,
2169,10/08/21 05:15:00 AM,15.760,0.0,,,
2170,10/08/21 05:30:00 AM,15.855,0.0,,,
2171,10/08/21 05:45:00 AM,15.855,0.0,,,
2172,10/08/21 06:00:00 AM,15.855,0.0,,,
2173,10/08/21 06:15:00 AM,15.855,0.0,,,
2174,10/08/21 06:30:00 AM,15.760,0.0,,,
2175,10/08/21 06:45:00 AM,15.664,0.0,,,
2176,10/08/21 07:00:00 AM,15.569,0.0,,,
2177,10/08/21 07:15:00 AM,15.378,0.0,,,
2178,10/08/21 07:30:00 AM,15.187,0.0,,,
2179,10/08/21 07:45:00 AM,15.187,0.0,,,
2180,10/08/21 08:00:00 AM,15.378,0.0,,,
2181,10/08/21 08:15:00 AM,15.760,0.0,,,
2182,10/08/21 08:30:00 AM,16.237,0.0,,,
2183,10/08/21 08:45:00 AM,16.808,0.0,,,
2184,10/08/21 09:00:00 AM,16.999,0.0,,,
2185,10/08/21 09:15:00 AM,17.475,0.0,Logged,,
2186,10/08/21 09:30:00 AM,18.045,0.0,,,
2187,10/08/21 09:45:00 AM,18.806,0.0,,,
2188,10/08/21 10:00:00 AM,19.853,0.0,,,
2189,10/08/21 10:15:00 AM,20.710,0.0,,,
2190,10/08/21 10:30:00 AM,22.142,0.0,,,
2191,10/08/21 10:45:00 AM,22.908,0.0,,,
2192,10/08/21 11:00:00 AM,23.581,0.0,,,
2193,10/08/21 11:15:00 AM,24.351,0.0,,,
2194,10/08/21 11:30:00 AM,25.902,0.0,,,
2195,10/08/21 11:45:00 AM,27.468,0.0,,,
2196,10/08/21 12:00:00 PM,27.272,0.0,,,
2197,10/08/21 12:15:00 PM,27.764,0.0,,,
2198,10/08/21 12:30:00 PM,28.258,0.0,,,
2199,10/08/21 12:45:00 PM,29.452,0.0,,,
2200,10/08/21 01:00:00 PM,30.457,0.0,,,
2201,10/08/21 01:15:00 PM,31.676,0.0,,,
2202,10/08/21 01:30:00 PM,31.268,0.0,,,
2203,10/08/21 01:45:00 PM,33.222,0.0,,,
2204,10/08/21 02:00:00 PM,36.295,0.0,,,
2205,10/08/21 02:15:00 PM,37.824,0.0,,,
2206,10/08/21 02:30:00 PM,39.276,0.0,,,
2207,10/08/21 02:45:00 PM,39.957,0.0,,Logged,
2208,10/08/21 03:00:00 PM,40.415,0.0,,,
2209,10/08/21 03:15:00 PM,38.714,0.0,,,
2210,10/08/21 03:30:00 PM,37.384,0.0,,,
2211,10/08/21 03:45:00 PM,35.009,0.0,,,
2212,10/08/21 04:00:00 PM,32.497,0.0,,,
2213,10/08/21 04:15:00 PM,30.356,0.0,,,
2214,10/08/21 04:30:00 PM,29.152,0.0,,,
2215,10/08/21 04:45:00 PM,28.357,0.0,,,
2216,10/08/21 05:00:00 PM,28.060,0.0,,,
2217,10/08/21 05:15:00 PM,27.468,0.0,,,
2218,10/08/21 05:30:00 PM,26.683,0.0,,,
2219,10/08/21 05:45:00 PM,25.902,0.0,,,
2220,10/08/21 06:00:00 PM,24.835,0.0,,,
2221,10/08/21 06:15:00 PM,23.869,0.0,,,
2222,10/08/21 06:30:00 PM,23.004,0.0,,,
2223,10/08/21 06:45:00 PM,22.142,0.0,,,
2224,10/08/21 07:00:00 PM,21.187,0.0,,,
2225,10/08/21 07:15:00 PM,20.329,0.0,,,
2226,10/08/21 07:30:00 PM,19.853,0.0,,,
2227,10/08/21 07:45:00 PM,19.377,0.0,,,
2228,10/08/21 08:00:00 PM,18.901,0.0,,,
2229,10/08/21 08:15:00 PM,18.616,0.0,,,
2230,10/08/21 08:30:00 PM,18.806,0.0,,,
2231,10/08/21 08:45:00 PM,18.901,0.0,,,
2232,10/08/21 09:00:00 PM,18.996,0.0,,,
2233,10/08/21 09:15:00 PM,18.996,0.0,,,
2234,10/08/21 09:30:00 PM,19.092,0.0,,,
2235,10/08/21 09:45:00 PM,19.092,0.0,,,
2236,10/08/21 10:00:00 PM,18.996,0.0,,,
2237,10/08/21 10:15:00 PM,18.806,0.0,,,
2238,10/08/21 10:30:00 PM,18.616,0.0,,,
2239,10/08/21 10:45:00 PM,18.236,0.0,,,
2240,10/08/21 11:00:00 PM,17.760,0.0,,,
2241,10/08/21 11:15:00 PM,17.379,0.0,,,
2242,10/08/21 11:30:00 PM,17.189,0.0,,,
2243,10/08/21 11:45:00 PM,17.189,0.0,,,
2244,10/09/21 12:00:00 AM,17.189,0.0,,,
2245,10/09/21 12:15:00 AM,17.284,0.0,,,
2246,10/09/21 12:30:00 AM,17.284,0.0,,,
2247,10/09/21 12:45:00 AM,17.284,0.0,,,
2248,10/09/21 01:00:00 AM,17.379,0.0,,,
2249,10/09/21 01:15:00 AM,17.284,0.0,,,
2250,10/09/21 01:30:00 AM,17.284,0.0,,,
2251,10/09/21 01:45:00 AM,17.379,0.0,,,
2252,10/09/21 02:00:00 AM,17.760,0.0,,,
2253,10/09/21 02:15:00 AM,17.855,0.0,,,
2254,10/09/21 02:30:00 AM,17.950,0.0,,,
2255,10/09/21 02:45:00 AM,18.045,0.0,,,
2256,10/09/21 03:00:00 AM,18.045,0.0,,,
2257,10/09/21 03:15:00 AM,18.140,0.0,,,
2258,10/09/21 03:30:00 AM,18.045,0.0,,,
2259,10/09/21 03:45:00 AM,18.045,0.0,,,
2260,10/09/21 04:00:00 AM,17.950,0.0,,,
2261,10/09/21 04:15:00 AM,17.855,0.0,,,
2262,10/09/21 04:30:00 AM,18.045,0.0,,,
2263,10/09/21 04:45:00 AM,18.140,0.0,,,
2264,10/09/21 05:00:00 AM,18.140,0.0,,,
2265,10/09/21 05:15:00 AM,18.140,0.0,,,
2266,10/09/21 05:30:00 AM,18.140,0.0,,,
2267,10/09/21 05:45:00 AM,18.140,0.0,,,
2268,10/09/21 06:00:00 AM,18.045,0.0,,,
2269,10/09/21 06:15:00 AM,17.950,0.0,,,
2270,10/09/21 06:30:00 AM,17.855,0.0,,,
2271,10/09/21 06:45:00 AM,17.570,0.0,,,
2272,10/09/21 07:00:00 AM,17.379,0.0,,,
2273,10/09/21 07:15:00 AM,17.284,0.0,,,
2274,10/09/21 07:30:00 AM,17.379,0.0,,,
2275,10/09/21 07:45:00 AM,17.570,0.0,,,
2276,10/09/21 08:00:00 AM,17.760,0.0,,,
2277,10/09/21 08:15:00 AM,17.855,0.0,,,
2278,10/09/21 08:30:00 AM,18.140,0.0,,,
2279,10/09/21 08:45:00 AM,18.806,0.0,,,
2280,10/09/21 09:00:00 AM,19.662,0.0,,,
2281,10/09/21 09:15:00 AM,20.424,0.0,,,
2282,10/09/21 09:30:00 AM,20.901,0.0,Logged,,
2283,10/09/21 09:45:00 AM,21.569,0.0,,,
2284,10/09/21 10:00:00 AM,22.429,0.0,,,
2285,10/09/21 10:15:00 AM,23.581,0.0,,,
2286,10/09/21 10:30:00 AM,24.545,0.0,,,
2287,10/09/21 10:45:00 AM,25.416,0.0,,,
2288,10/09/21 11:00:00 AM,25.805,0.0,,,
2289,10/09/21 11:15:00 AM,26.195,0.0,,,
2290,10/09/21 11:30:00 AM,27.665,0.0,,,
2291,10/09/21 11:45:00 AM,29.652,0.0,,,
2292,10/09/21 12:00:00 PM,30.457,0.0,,,
2293,10/09/21 12:15:00 PM,30.558,0.0,,,
2294,10/09/21 12:30:00 PM,31.268,0.0,,,
2295,10/09/21 12:45:00 PM,31.983,0.0,,,
2296,10/09/21 01:00:00 PM,32.600,0.0,,,
2297,10/09/21 01:15:00 PM,33.222,0.0,,,
2298,10/09/21 01:30:00 PM,33.639,0.0,,,
2299,10/09/21 01:45:00 PM,33.535,0.0,,,
2300,10/09/21 02:00:00 PM,34.058,0.0,,,
2301,10/09/21 02:15:00 PM,33.848,0.0,,,
2302,10/09/21 02:30:00 PM,33.743,0.0,,,
2303,10/09/21 02:45:00 PM,34.268,0.0,,,
2304,10/09/21 03:00:00 PM,34.903,0.0,,,
2305,10/09/21 03:15:00 PM,34.479,0.0,,,
2306,10/09/21 03:30:00 PM,33.743,0.0,,Logged,
2307,10/09/21 03:45:00 PM,33.326,0.0,,,
2308,10/09/21 04:00:00 PM,33.535,0.0,,,
2309,10/09/21 04:15:00 PM,33.118,0.0,,,
2310,10/09/21 04:30:00 PM,32.807,0.0,,,
2311,10/09/21 04:45:00 PM,32.086,0.0,,,
2312,10/09/21 05:00:00 PM,31.574,0.0,,,
2313,10/09/21 05:15:00 PM,30.963,0.0,,,
2314,10/09/21 05:30:00 PM,30.558,0.0,,,
2315,10/09/21 05:45:00 PM,29.953,0.0,,,
2316,10/09/21 06:00:00 PM,29.152,0.0,,,
2317,10/09/21 06:15:00 PM,28.357,0.0,,,
2318,10/09/21 06:30:00 PM,27.173,0.0,,,
2319,10/09/21 06:45:00 PM,25.610,0.0,,,
2320,10/09/21 07:00:00 PM,24.351,0.0,,,
2321,10/09/21 07:15:00 PM,23.292,0.0,,,
2322,10/09/21 07:30:00 PM,22.429,0.0,,,
2323,10/09/21 07:45:00 PM,21.855,0.0,,,
2324,10/09/21 08:00:00 PM,21.855,0.0,,,
2325,10/09/21 08:15:00 PM,22.621,0.0,,,
2326,10/09/21 08:30:00 PM,22.812,0.0,,,
2327,10/09/21 08:45:00 PM,22.333,0.0,,,
2328,10/09/21 09:00:00 PM,21.664,0.0,,,
2329,10/09/21 09:15:00 PM,21.091,0.0,,,
2330,10/09/21 09:30:00 PM,20.901,0.0,,,
2331,10/09/21 09:45:00 PM,21.091,0.0,,,
2332,10/09/21 10:00:00 PM,21.282,0.0,,,
2333,10/09/21 10:15:00 PM,21.187,0.0,,,
2334,10/09/21 10:30:00 PM,21.091,0.0,,,
2335,10/09/21 10:45:00 PM,20.996,0.0,,,
2336,10/09/21 11:00:00 PM,20.805,0.0,,,
2337,10/09/21 11:15:00 PM,20.043,0.0,,,
2338,10/09/21 11:30:00 PM,19.662,0.0,,,
2339,10/09/21 11:45:00 PM,19.853,0.0,,,
2340,10/10/21 12:00:00 AM,20.234,0.0,,,
2341,10/10/21 12:15:00 AM,19.948,0.0,,,
2342,10/10/21 12:30:00 AM,19.567,0.0,,,
2343,10/10/21 12:45:00 AM,19.282,0.0,,,
2344,10/10/21 01:00:00 AM,19.567,0.0,,,
2345,10/10/21 01:15:00 AM,19.758,0.0,,,
2346,10/10/21 01:30:00 AM,19.758,0.0,,,
2347,10/10/21 01:45:00 AM,19.567,0.0,,,
2348,10/10/21 02:00:00 AM,18.901,0.0,,,
2349,10/10/21 02:15:00 AM,18.616,0.0,,,
2350,10/10/21 02:30:00 AM,18.426,0.0,,,
2351,10/10/21 02:45:00 AM,18.521,0.0,,,
2352,10/10/21 03:00:00 AM,18.806,0.0,,,
2353,10/10/21 03:15:00 AM,18.996,0.0,,,
2354,10/10/21 03:30:00 AM,18.901,0.0,,,
2355,10/10/21 03:45:00 AM,18.901,0.0,,,
2356,10/10/21 04:00:00 AM,18.711,0.0,,,
2357,10/10/21 04:15:00 AM,18.711,0.0,,,
2358,10/10/21 04:30:00 AM,18.616,0.0,,,
2359,10/10/21 04:45:00 AM,18.616,0.0,,,
2360,10/10/21 05:00:00 AM,18.616,0.0,,,
2361,10/10/21 05:15:00 AM,18.711,0.0,,,
2362,10/10/21 05:30:00 AM,18.806,0.0,,,
2363,10/10/21 05:45:00 AM,18.521,0.0,,,
2364,10/10/21 06:00:00 AM,18.331,0.0,,,
2365,10/10/21 06:15:00 AM,18.331,0.0,,,
2366,10/10/21 06:30:00 AM,18.331,0.0,,,
2367,10/10/21 06:45:00 AM,18.331,0.0,,,
2368,10/10/21 07:00:00 AM,18.236,0.0,,,
2369,10/10/21 07:15:00 AM,18.045,0.0,,,
2370,10/10/21 07:30:00 AM,17.475,0.0,,,
2371,10/10/21 07:45:00 AM,16.903,0.0,,,
2372,10/10/21 08:00:00 AM,16.332,0.0,,,
2373,10/10/21 08:15:00 AM,16.141,0.0,,,
2374,10/10/21 08:30:00 AM,16.046,10.8,,,
2375,10/10/21 08:45:00 AM,15.951,0.0,,,
2376,10/10/21 09:00:00 AM,15.855,10.8,,,
2377,10/10/21 09:15:00 AM,15.951,21.5,,,
2378,10/10/21 09:30:00 AM,16.046,21.5,,,
2379,10/10/21 09:45:00 AM,16.141,21.5,,,
2380,10/10/21 10:00:00 AM,16.332,21.5,,,
2381,10/10/21 10:15:00 AM,16.523,21.5,,,
2382,10/10/21 10:30:00 AM,17.570,21.5,,,
2383,10/10/21 10:45:00 AM,18.045,10.8,,,
2384,10/10/21 11:00:00 AM,18.331,21.5,,,
2385,10/10/21 11:15:00 AM,18.426,10.8,,,
2386,10/10/21 11:30:00 AM,18.901,0.0,,,
2387,10/10/21 11:45:00 AM,18.996,0.0,,,
2388,10/10/21 12:00:00 PM,19.567,0.0,,,
2389,10/10/21 12:15:00 PM,20.234,0.0,,,
2390,10/10/21 12:30:00 PM,21.378,0.0,,,
2391,10/10/21 12:45:00 PM,21.378,0.0,,,
2392,10/10/21 01:00:00 PM,22.046,0.0,,,
2393,10/10/21 01:15:00 PM,21.760,0.0,,,
2394,10/10/21 01:30:00 PM,22.238,0.0,,,
2395,10/10/21 01:45:00 PM,21.664,0.0,,,
2396,10/10/21 02:00:00 PM,22.908,0.0,,,
2397,10/10/21 02:15:00 PM,23.869,0.0,,,
2398,10/10/21 02:30:00 PM,25.610,0.0,,,
2399,10/10/21 02:45:00 PM,25.610,0.0,,,
2400,10/10/21 03:00:00 PM,25.902,0.0,,,
2401,10/10/21 03:15:00 PM,25.222,0.0,,,
2402,10/10/21 03:30:00 PM,27.370,0.0,,,
2403,10/10/21 03:45:00 PM,26.292,0.0,,,
2404,10/10/21 04:00:00 PM,24.158,0.0,,,
2405,10/10/21 04:15:00 PM,22.717,0.0,,,
2406,10/10/21 04:30:00 PM,21.855,0.0,,,
2407,10/10/21 04:45:00 PM,21.091,0.0,,,
2408,10/10/21 05:00:00 PM,20.615,0.0,,,
2409,10/10/21 05:15:00 PM,20.043,0.0,,,
2410,10/10/21 05:30:00 PM,19.472,0.0,,,
2411,10/10/21 05:45:00 PM,18.996,0.0,,,
2412,10/10/21 06:00:00 PM,18.426,0.0,,,
2413,10/10/21 06:15:00 PM,17.950,0.0,,,
2414,10/10/21 06:30:00 PM,17.475,0.0,,,
2415,10/10/21 06:45:00 PM,16.618,0.0,,,
2416,10/10/21 07:00:00 PM,15.951,0.0,,,
2417,10/10/21 07:15:00 PM,15.664,0.0,,,
2418,10/10/21 07:30:00 PM,15.664,0.0,,,
2419,10/10/21 07:45:00 PM,15.473,0.0,,,
2420,10/10/21 08:00:00 PM,15.187,0.0,,,
2421,10/10/21 08:15:00 PM,15.378,21.5,,,
2422,10/10/21 08:30:00 PM,15.282,21.5,,,
2423,10/10/21 08:45:00 PM,15.187,10.8,,,
2424,10/10/21 09:00:00 PM,15.187,21.5,,,
2425,10/10/21 09:15:00 PM,14.996,21.5,,,
2426,10/10/21 09:30:00 PM,15.091,21.5,,,
2427,10/10/21 09:45:00 PM,15.091,32.3,,,
2428,10/10/21 10:00:00 PM,14.996,43.1,,,
2429,10/10/21 10:15:00 PM,14.996,43.1,,,
2430,10/10/21 10:30:00 PM,14.900,43.1,,,
2431,10/10/21 10:45:00 PM,14.804,43.1,,,
2432,10/10/21 11:00:00 PM,14.709,43.1,,,
2433,10/10/21 11:15:00 PM,14.517,53.8,,,
2434,10/10/21 11:30:00 PM,14.517,53.8,,,
2435,10/10/21 11:45:00 PM,14.613,53.8,,,
2436,10/11/21 12:00:00 AM,14.709,53.8,,,
2437,10/11/21 12:15:00 AM,14.613,64.6,,,
2438,10/11/21 12:30:00 AM,14.709,64.6,,,
2439,10/11/21 12:45:00 AM,14.709,64.6,,,
2440,10/11/21 01:00:00 AM,14.517,64.6,,,
2441,10/11/21 01:15:00 AM,14.325,64.6,,,
2442,10/11/21 01:30:00 AM,14.325,64.6,,,
2443,10/11/21 01:45:00 AM,14.230,64.6,,,
2444,10/11/21 02:00:00 AM,14.230,75.3,,,
2445,10/11/21 02:15:00 AM,14.038,75.3,,,
2446,10/11/21 02:30:00 AM,13.942,75.3,,,
2447,10/11/21 02:45:00 AM,13.750,75.3,,,
2448,10/11/21 03:00:00 AM,13.654,75.3,,,
2449,10/11/21 03:15:00 AM,13.750,75.3,,,
2450,10/11/21 03:30:00 AM,13.750,75.3,,,
2451,10/11/21 03:45:00 AM,13.750,86.1,,,
2452,10/11/21 04:00:00 AM,13.654,118.4,,,
2453,10/11/21 04:15:00 AM,13.461,129.2,,,
2454,10/11/21 04:30:00 AM,13.269,204.5,,,
2455,10/11/21 04:45:00 AM,13.269,204.5,,,
2456,10/11/21 05:00:00 AM,13.365,193.8,,,
2457,10/11/21 05:15:00 AM,13.269,193.8,,,
2458,10/11/21 05:30:00 AM,13.269,183.0,,,
2459,10/11/21 05:45:00 AM,13.365,193.8,,,
2460,10/11/21 06:00:00 AM,13.365,161.5,,,
2461,10/11/21 06:15:00 AM,13.365,139.9,,,
2462,10/11/21 06:30:00 AM,13.461,129.2,,,
2463,10/11/21 06:45:00 AM,13.461,118.4,,,
2464,10/11/21 07:00:00 AM,13.558,129.2,,,
2465,10/11/21 07:15:00 AM,13.558,129.2,,,
2466,10/11/21 07:30:00 AM,13.558,129.2,,,
2467,10/11/21 07:45:00 AM,13.558,129.2,,,
2468,10/11/21 08:00:00 AM,13.558,129.2,,,
2469,10/11/21 08:15:00 AM,13.654,129.2,,,
2470,10/11/21 08:30:00 AM,13.846,139.9,,,
2471,10/11/21 08:45:00 AM,13.942,139.9,,,
2472,10/11/21 09:00:00 AM,13.750,139.9,,,
2473,10/11/21 09:15:00 AM,13.750,129.2,,,
2474,10/11/21 09:30:00 AM,13.942,129.2,,,
2475,10/11/21 09:45:00 AM,14.230,139.9,,,
2476,10/11/21 10:00:00 AM,14.613,129.2,,,
2477,10/11/21 10:15:00 AM,14.709,129.2,,,
2478,10/11/21 10:30:00 AM,15.187,129.2,,,
2479,10/11/21 10:45:00 AM,15.569,129.2,,,
2480,10/11/21 11:00:00 AM,16.046,139.9,,,
2481,10/11/21 11:15:00 AM,16.332,129.2,,,
2482,10/11/21 11:30:00 AM,17.665,139.9,,,
2483,10/11/21 11:45:00 AM,18.521,139.9,,,
2484,10/11/21 12:00:00 PM,18.996,139.9,,,
2485,10/11/21 12:15:00 PM,19.472,129.2,,,
2486,10/11/21 12:30:00 PM,19.472,129.2,,,
2487,10/11/21 12:45:00 PM,21.187,139.9,,,
2488,10/11/21 01:00:00 PM,21.855,96.9,,,
2489,10/11/21 01:15:00 PM,22.429,64.6,,,
2490,10/11/21 01:30:00 PM,22.429,10.8,,,
2491,10/11/21 01:45:00 PM,23.966,0.0,,,
2492,10/11/21 02:00:00 PM,26.879,0.0,,,
2493,10/11/21 02:15:00 PM,27.370,0.0,,,
2494,10/11/21 02:30:00 PM,28.357,0.0,,,
2495,10/11/21 02:45:00 PM,27.468,0.0,,,
2496,10/11/21 03:00:00 PM,27.075,0.0,,,
2497,10/11/21 03:15:00 PM,27.468,0.0,,,
2498,10/11/21 03:30:00 PM,27.665,0.0,,,
2499,10/11/21 03:45:00 PM,26.195,0.0,,,
2500,10/11/21 04:00:00 PM,25.708,0.0,,,
2501,10/11/21 04:15:00 PM,23.388,0.0,,,
2502,10/11/21 04:30:00 PM,22.046,0.0,,,
2503,10/11/21 04:45:00 PM,20.901,0.0,,,
2504,10/11/21 05:00:00 PM,20.138,0.0,,,
2505,10/11/21 05:15:00 PM,19.567,0.0,,,
2506,10/11/21 05:30:00 PM,19.092,0.0,,,
2507,10/11/21 05:45:00 PM,18.616,43.1,,,
2508,10/11/21 06:00:00 PM,18.045,53.8,,,
2509,10/11/21 06:15:00 PM,17.475,21.5,,,
2510,10/11/21 06:30:00 PM,16.713,32.3,,,
2511,10/11/21 06:45:00 PM,16.046,53.8,,,
2512,10/11/21 07:00:00 PM,15.282,64.6,,,
2513,10/11/21 07:15:00 PM,14.517,64.6,,,
2514,10/11/21 07:30:00 PM,13.942,64.6,,,
2515,10/11/21 07:45:00 PM,13.461,75.3,,,
2516,10/11/21 08:00:00 PM,13.173,75.3,,,
2517,10/11/21 08:15:00 PM,12.883,86.1,,,
2518,10/11/21 08:30:00 PM,12.594,86.1,,,
2519,10/11/21 08:45:00 PM,12.401,86.1,,,
2520,10/11/21 09:00:00 PM,12.304,86.1,,,
2521,10/11/21 09:15:00 PM,12.110,86.1,,,
2522,10/11/21 09:30:00 PM,11.916,96.9,,,
2523,10/11/21 09:45:00 PM,11.722,86.1,,,
2524,10/11/21 10:00:00 PM,11.722,96.9,,,
2525,10/11/21 10:15:00 PM,11.625,86.1,,,
2526,10/11/21 10:30:00 PM,11.625,86.1,,,
2527,10/11/21 10:45:00 PM,11.528,96.9,,,
2528,10/11/21 11:00:00 PM,11.431,96.9,,,
2529,10/11/21 11:15:00 PM,11.431,96.9,,,
2530,10/11/21 11:30:00 PM,11.334,96.9,,,
2531,10/11/21 11:45:00 PM,11.236,96.9,,,
